userID,username,email,password,permissionLevel
663,William3Jones,William3Jones@proton.me,'5#|tPx+R:}x,1
664,Matthew2Perez,Matthew2Perez@outlook.ca,gzXbVuD@^E#X,2
665,Jennifer1Davis,Jennifer1Davis@proton.me,_k^[v&KQL*[{,1
666,Robert4Martinez,Robert4Martinez@gmail.com,B7^OuPuQ%Yf=,2
667,Matthew3White,Matthew3White@gmail.com,kaa0_l]8L&P=,2
668,Susan1Harris,Susan1Harris@proton.me,KL2VYL%EX<PY,2
669,Robert2Johnson,Robert2Johnson@gmail.com,DwaA3#m_K#e+,1
670,Joseph3Brown,Joseph3Brown@yahoo.com,jFTW%i>r!gY2,2
671,Michael2Johnson,Michael2Johnson@outlook.ca,k(i8C[.c0((1,2
672,Patricia1Lopez,Patricia1Lopez@proton.me,Zh.-OTac9}{;,2
673,Matthew5Lee,Matthew5Lee@proton.me,?||h:^~=W'4=,1
674,Jessica1Perez,Jessica1Perez@yahoo.com,"Uv70&N,PTFt]",1
675,Patricia2Thomas,Patricia2Thomas@gmail.com,dG2'vFVmd@KN,2
676,Linda1Taylor,Linda1Taylor@yahoo.com,HaNk<33?kMhm,1
677,Joseph3Martinez,Joseph3Martinez@yahoo.com,"Owv,6q*^~]T#",2
678,Thomas3Hernandez,Thomas3Hernandez@proton.me,[S\yoK#(2w4n,1
679,Richard1Johnson,Richard1Johnson@uwaterloo.ca,"\Cs.3|,1~B^N",1
680,David2Rodriguez,David2Rodriguez@proton.me,">RZ,/O:ouHE>",2
681,Robert1Anderson,Robert1Anderson@uwaterloo.ca,`NT':HPjDy1m,2
682,Mary3Anderson,Mary3Anderson@proton.me,Gw`uA$fF0a-C,2
683,William4Jones,William4Jones@yahoo.com,LXz.:hCi~R:q,2
684,Christopher3Gonzalez,Christopher3Gonzalez@uwaterloo.ca,"$""sPJVHacXRs",1
685,Jessica1Williams,Jessica1Williams@uwaterloo.ca,'C8Dr#Y*$[DZ,2
686,Michael2White,Michael2White@outlook.ca,*'2j#2%qGOM7,2
687,Jessica2Wilson,Jessica2Wilson@uwaterloo.ca,"?RtWZ],BtEDo",2
688,Karen5Jones,Karen5Jones@uwaterloo.ca,"0\}p}HVCc,&)",2
689,Lisa3Taylor,Lisa3Taylor@proton.me,k+}^%`(5{5{B,1
690,Susan2Perez,Susan2Perez@yahoo.com,{:NG|73WBcDB,2
691,Thomas3Taylor,Thomas3Taylor@proton.me,VaT[^~{21KT_,1
692,Jennifer1Johnson,Jennifer1Johnson@gmail.com,"3t""v2h8YFT>(",2
693,Matthew3Davis,Matthew3Davis@gmail.com,fA+WPARN5?hE,1
694,Barbara1Smith,Barbara1Smith@outlook.ca,E|gJ^ynUN2sQ,1
695,Jessica1Miller,Jessica1Miller@outlook.ca,1!wzNOb@mU>V,2
696,Lisa1Williams,Lisa1Williams@gmail.com,"tL"".H>(@*nLe",2
697,Susan2Rodriguez,Susan2Rodriguez@yahoo.com,"]kj8xE2""kv26",2
698,Michael3Perez,Michael3Perez@gmail.com,a-(AP*5bl:>P,2
699,Joseph2Johnson,Joseph2Johnson@proton.me,=[}L$B_xX9e=,2
700,Jessica1Thompson,Jessica1Thompson@gmail.com,@S/cmFm]aVU~,2
701,William1Garcia,William1Garcia@proton.me,~ov6Q$JB*~g[,1
702,Charles3Thompson,Charles3Thompson@yahoo.com,^dv0pv{%?0L),1
703,Thomas1Rodriguez,Thomas1Rodriguez@uwaterloo.ca,~5'[pbPZ3H}B,1
704,Jessica2Miller,Jessica2Miller@proton.me,<iAWz<mGqImJ,1
705,Joseph2White,Joseph2White@uwaterloo.ca,"~[8""Kh2v{Lg%",1
706,Mary3Thompson,Mary3Thompson@uwaterloo.ca,"%zs,V2v&h,MO",1
707,Christopher1Jones,Christopher1Jones@proton.me,B%(yrt4)w>g<,1
708,Patricia2Harris,Patricia2Harris@yahoo.com,Xb_!ykV4f_nK,2
709,Barbara1Lee,Barbara1Lee@proton.me,m'k%ctLy[+z3,2
710,Karen2Brown,Karen2Brown@proton.me,"""qF""a`_-/4)e",1
711,Susan1Garcia,Susan1Garcia@yahoo.com,$!kx08C{Um>P,2
712,Jennifer2Martin,Jennifer2Martin@outlook.ca,wux*G#@W?>Nq,2
713,Patricia1Martinez,Patricia1Martinez@gmail.com,<'V_F%V|QB(i,2
714,Charles1Moore,Charles1Moore@uwaterloo.ca,hU65V#l?wuK3,1
715,Barbara3Garcia,Barbara3Garcia@yahoo.com,@Dj=;<ls)amQ,2
716,Charles1Smith,Charles1Smith@uwaterloo.ca,u4`*Y$;@I/YE,1
717,Jennifer3Smith,Jennifer3Smith@uwaterloo.ca,#Qzw*A['ec7|,2
718,Charles2Moore,Charles2Moore@yahoo.com,q[Z1+)5T1\2w,1
719,William2Garcia,William2Garcia@proton.me,&zXj-RuUU~0t,2
720,Jessica2Williams,Jessica2Williams@yahoo.com,"-sTSGsV+:oC,",2
721,Sarah2Smith,Sarah2Smith@yahoo.com,"eIHtw.(K5@&,",2
722,Joseph2Harris,Joseph2Harris@yahoo.com,"z2:,:=%?:MN4",1
723,John1Gonzalez,John1Gonzalez@uwaterloo.ca,6V-=<'/kN~R+,2
724,Matthew1Johnson,Matthew1Johnson@gmail.com,"9ysI2tg""WTY)",1
725,Mary2Martinez,Mary2Martinez@outlook.ca,)J!`]yBBDUO6,1
726,Michael1Garcia,Michael1Garcia@proton.me,0t_Vto;UoDG`,2
727,Jennifer2Rodriguez,Jennifer2Rodriguez@gmail.com,z7oYlT\Et3SJ,2
728,Charles3Davis,Charles3Davis@yahoo.com,_;?@JSji-iF),2
729,Jennifer2Jackson,Jennifer2Jackson@gmail.com,"""N*.<_j(1GxT",2
730,Susan3Davis,Susan3Davis@outlook.ca,Y~Rcq+RmuS>U,1
731,Sarah2Davis,Sarah2Davis@outlook.ca,ASK;@ilIDm`L,1
732,Lisa3Gonzalez,Lisa3Gonzalez@gmail.com,txj|COhR{*(},2
733,Mary2Garcia,Mary2Garcia@gmail.com,#TD_xDxJ.MfS,2
734,Patricia4Thompson,Patricia4Thompson@outlook.ca,"-Ec""E9HO]{1P",1
735,Lisa1Martin,Lisa1Martin@uwaterloo.ca,3zSh'aQ_G3[U,1
736,Joseph2Thompson,Joseph2Thompson@uwaterloo.ca,!:SW7d-)=3&3,2
737,Jennifer2Moore,Jennifer2Moore@yahoo.com,"_,9t%ob};FKG",1
738,Charles3Brown,Charles3Brown@proton.me,"3A""*4r!L!OB]",1
739,Barbara2Lee,Barbara2Lee@yahoo.com,"s""_{G*WX*/0,",2
740,Matthew4Jackson,Matthew4Jackson@proton.me,3EHln)pf8yVH,1
741,Robert1Wilson,Robert1Wilson@proton.me,GUK&OT<dw!u0,2
742,Richard2Lee,Richard2Lee@gmail.com,o55)/;r2oNdm,1
743,Joseph1Garcia,Joseph1Garcia@outlook.ca,g;FvJ';/eaV+,2
744,Barbara1Miller,Barbara1Miller@outlook.ca,<_[_q!Z(iB#L,2
745,William1Martin,William1Martin@outlook.ca,I9{S\eNia3`<,2
746,James2Anderson,James2Anderson@yahoo.com,bZ_8\4QkzS>g,2
747,Elizabeth1Smith,Elizabeth1Smith@proton.me,"/W!bQ#S>f;""M",2
748,Barbara2Harris,Barbara2Harris@proton.me,"}fgXep1&""Pe1",1
749,Jennifer2Johnson,Jennifer2Johnson@outlook.ca,87Xu9(.APb0P,1
750,Nancy2Thompson,Nancy2Thompson@yahoo.com,xq?q~_jn%e=s,1
751,Karen1Johnson,Karen1Johnson@uwaterloo.ca,<3jlMl7^=&bh,1
752,Matthew3Williams,Matthew3Williams@gmail.com,"jC'@|mG'j,4;",2
753,Linda2Martin,Linda2Martin@yahoo.com,FPMlKzH}ON9h,2
754,William2Moore,William2Moore@outlook.ca,6j*thhFp(Rf|,1
755,Charles4Davis,Charles4Davis@uwaterloo.ca,nW@Z[?iV}d]s,1
756,Barbara2Miller,Barbara2Miller@uwaterloo.ca,(teR~6nJu'gi,1
757,Jennifer4Smith,Jennifer4Smith@uwaterloo.ca,"7egz""bTg}1_1",1
758,Barbara4Williams,Barbara4Williams@yahoo.com,"D2""E^jKz!OEl",1
759,Barbara3Lee,Barbara3Lee@gmail.com,HSRI9~oCZlc(,2
760,Mary2Brown,Mary2Brown@outlook.ca,ivWCW!eQhLP$,1
761,David2Martinez,David2Martinez@gmail.com,[H+%n[x|4D(s,1
762,Linda2Gonzalez,Linda2Gonzalez@outlook.ca,7TT~7&~8c`~J,2
763,Daniel1Miller,Daniel1Miller@outlook.ca,8ijmp{(@W?S[,1
764,Matthew1Harris,Matthew1Harris@uwaterloo.ca,2@CY[vAwz~5>,1
765,Jennifer2Martinez,Jennifer2Martinez@uwaterloo.ca,<$m$QA'0DcDg,2
766,Jennifer3Jackson,Jennifer3Jackson@proton.me,eG>OQ!>ZHTWy,1
767,James3Moore,James3Moore@yahoo.com,VF?MU8x>Y^:v,2
768,Charles2White,Charles2White@outlook.ca,y?8nJh7leG=5,1
769,Patricia2Jones,Patricia2Jones@gmail.com,"e9<C2'aY""TC8",2
770,John4Garcia,John4Garcia@outlook.ca,..!mPt+q.;!Q,1
771,Joseph3Harris,Joseph3Harris@gmail.com,FH:Jj0(VHN9N,2
772,David1Martin,David1Martin@outlook.ca,}c]M*m'E^f?E,1
773,Mary3Brown,Mary3Brown@uwaterloo.ca,"F)=;>+Z""GNGd",1
774,Jessica3Gonzalez,Jessica3Gonzalez@uwaterloo.ca,"*?xk_.<{2""1u",1
775,Jessica1Anderson,Jessica1Anderson@gmail.com,mkXVR:<MXWac,2
776,William3Garcia,William3Garcia@yahoo.com,z}sR688gf@de,1
777,Richard2Garcia,Richard2Garcia@outlook.ca,0*yK>KFA~B?z,2
778,Christopher2Williams,Christopher2Williams@outlook.ca,"|w}d""eJIK@}i",1
779,Joseph2Hernandez,Joseph2Hernandez@outlook.ca,0>]Lofab=VSd,1
780,Charles2Jones,Charles2Jones@uwaterloo.ca,R80cH0-O%9#.,2
781,Joseph4Williams,Joseph4Williams@uwaterloo.ca,",y[EOrcP6(bJ",1
782,Jessica1Lopez,Jessica1Lopez@uwaterloo.ca,-JY1nU!wJOq6,2
783,Robert2Wilson,Robert2Wilson@gmail.com,&9+qQhb;)qP},2
784,David1Jones,David1Jones@outlook.ca,zU7kwg*ojEx?,2
785,William1Gonzalez,William1Gonzalez@yahoo.com,;<:[Rl4nZ<51,1
786,Daniel2Smith,Daniel2Smith@outlook.ca,.FazV/0+{A(<,2
787,Patricia2Anderson,Patricia2Anderson@uwaterloo.ca,>O'.\4DB2ati,1
788,James2Jackson,James2Jackson@outlook.ca,PF=Bi%DT(}_(,1
789,Nancy3White,Nancy3White@outlook.ca,!^/!ee`n*4We,2
790,David2Jones,David2Jones@gmail.com,n1@4&:Wu!)HS,1
791,Michael2Garcia,Michael2Garcia@yahoo.com,|UNw;gsR\5$),1
792,Barbara2Thompson,Barbara2Thompson@uwaterloo.ca,"AOm,CW{])[+W",2
793,Barbara2Smith,Barbara2Smith@gmail.com,"Xd;u=""@Jqjc<",1
794,William4Miller,William4Miller@uwaterloo.ca,!z#3n]pwSx0N,1
795,Charles3Lee,Charles3Lee@yahoo.com,1OG-i{0!l4nR,2
796,Linda2Perez,Linda2Perez@yahoo.com,B<nZow6'd}wY,2
797,Jessica1Jackson,Jessica1Jackson@proton.me,6`#n%Amqzi.$,1
798,William1Anderson,William1Anderson@outlook.ca,9A4c_)4B{W$],1
799,Barbara3Thompson,Barbara3Thompson@gmail.com,ivz<wHO(`QX!,1
800,Robert1Williams,Robert1Williams@outlook.ca,n3C#Ua2]}W>?,1
801,Daniel3Rodriguez,Daniel3Rodriguez@gmail.com,"Z|y""(Dwulfy#",1
802,Charles3Garcia,Charles3Garcia@yahoo.com,e_=%C>xGahbe,2
803,Matthew2Moore,Matthew2Moore@proton.me,G?XGHxi]a$%8,2
804,Mary3Wilson,Mary3Wilson@proton.me,L}#A6-DyDJGS,2
805,Charles1Miller,Charles1Miller@uwaterloo.ca,ieV(NNk7T!?w,1
806,Matthew3Garcia,Matthew3Garcia@outlook.ca,[8;fa{h]TVd`,2
807,Barbara1Brown,Barbara1Brown@gmail.com,D]*{BJ'T;16y,1
808,Jennifer3Hernandez,Jennifer3Hernandez@proton.me,7^Vo|9xnYI<N,2
809,Susan3Rodriguez,Susan3Rodriguez@yahoo.com,;i@e7>AT2*'.,2
810,Christopher2Taylor,Christopher2Taylor@gmail.com,U_+5R[Y'VfZ_,1
811,Lisa3Moore,Lisa3Moore@uwaterloo.ca,MWEcN7:4A-eA,2
812,Daniel1Wilson,Daniel1Wilson@proton.me,R&0xWrgt!}6O,1
813,Richard3Garcia,Richard3Garcia@yahoo.com,_)hMKSV>u#jR,2
814,Richard3Thomas,Richard3Thomas@uwaterloo.ca,"FYx1EA/P""OK~",1
815,Barbara1Martinez,Barbara1Martinez@uwaterloo.ca,m$!(Hgo*p6xU,2
816,Lisa3Lopez,Lisa3Lopez@yahoo.com,"O""]S/0OZ""FTQ",2
817,Jennifer3Moore,Jennifer3Moore@uwaterloo.ca,YNHWST[i=McH,1
818,Jennifer4Lopez,Jennifer4Lopez@yahoo.com,nXDyN2G<$S(),1
819,Sarah1Garcia,Sarah1Garcia@gmail.com,2q-3im6v4Ga#,2
820,Jennifer1Harris,Jennifer1Harris@gmail.com,HO>n*VOb)\{R,2
821,Jennifer4Moore,Jennifer4Moore@proton.me,%o/-T.*?kAFm,1
822,Charles2Harris,Charles2Harris@gmail.com,zv_=depX6`Db,1
823,Christopher1Smith,Christopher1Smith@yahoo.com,LR58014t[m4C,1
824,Jennifer2Davis,Jennifer2Davis@gmail.com,K.Ff_}9evvak,1
825,Elizabeth2Jackson,Elizabeth2Jackson@outlook.ca,fR=c*Vy--7I$,1
826,Karen1Smith,Karen1Smith@yahoo.com,_E^7t/s6?gW',2
827,Richard4Garcia,Richard4Garcia@proton.me,"|WWd,toTQQPx",1
828,Robert3Wilson,Robert3Wilson@proton.me,dHA=4+Wfx7ML,1
829,William3Hernandez,William3Hernandez@yahoo.com,h.-tr\wZ<]&3,2
830,Susan2Miller,Susan2Miller@uwaterloo.ca,"aq9""aXj73,F^",1
831,Jessica2Martinez,Jessica2Martinez@yahoo.com,wztq+!QXa%DM,1
832,Daniel3Davis,Daniel3Davis@outlook.ca,_Zr5j-7.V;$.,1
833,Mary1White,Mary1White@yahoo.com,=|?R;fHWoda8,1
834,Linda1Lopez,Linda1Lopez@uwaterloo.ca,zJ~-d++=`l}2,1
835,Robert1Garcia,Robert1Garcia@gmail.com,I@hBBJ&[s&]_,2
836,John2Williams,John2Williams@outlook.ca,"1U[^""(7,r`G+",1
837,Richard2Smith,Richard2Smith@yahoo.com,*q\0`sV9~F50,2
838,James3Taylor,James3Taylor@uwaterloo.ca,tK&0$@m!d6%3,2
839,Jessica2Perez,Jessica2Perez@yahoo.com,!dyIsy>$-9vJ,2
840,Richard2Rodriguez,Richard2Rodriguez@proton.me,;4&1d)vB{}1:,1
841,Nancy4White,Nancy4White@proton.me,gqhoz4^^Z|J{,1
842,Jessica3Wilson,Jessica3Wilson@uwaterloo.ca,"@Pc,7XtO9$Dj",2
843,Elizabeth2Miller,Elizabeth2Miller@outlook.ca,}|ng26Br*II},2
844,James3Smith,James3Smith@outlook.ca,{zY0kh4`<aA!,2
845,Linda1Anderson,Linda1Anderson@uwaterloo.ca,"?k)5,V}h>=\u",1
846,William2Wilson,William2Wilson@yahoo.com,APBi>ysy4R=E,2
847,Susan3Perez,Susan3Perez@uwaterloo.ca,lr&ZB>0P;K;2,1
848,Nancy1Brown,Nancy1Brown@uwaterloo.ca,60Wsfdt3S_rV,1
849,Susan4Brown,Susan4Brown@yahoo.com,g!D(j-8%RHjI,2
850,Elizabeth1Thompson,Elizabeth1Thompson@yahoo.com,"+BBnb""!uNk~H",2
851,Elizabeth2Jones,Elizabeth2Jones@uwaterloo.ca,2/'0Xeq_W:}+,1
852,Richard2Lopez,Richard2Lopez@gmail.com,MIQaZmf0%e5',2
853,Patricia2White,Patricia2White@uwaterloo.ca,W7dV[>H];bT#,2
854,Jennifer2Anderson,Jennifer2Anderson@proton.me,'o@i`cr'A8o`,2
855,Thomas2Lopez,Thomas2Lopez@proton.me,p]Z3{REPO+U@,2
856,Matthew2Johnson,Matthew2Johnson@proton.me,"`a*XnAr""VzHs",1
857,William2Martin,William2Martin@gmail.com,Jg6y)(^Mo+\),1
858,Karen2Johnson,Karen2Johnson@gmail.com,36K~*+f;C.h%,2
859,John2Thomas,John2Thomas@gmail.com,"d[(]0n""yo-}K",2
860,Patricia3Taylor,Patricia3Taylor@outlook.ca,"~bAFoA;M8""{w",2
861,James1Williams,James1Williams@proton.me,_l8b8g$My/K6,1
862,Jennifer3Martinez,Jennifer3Martinez@uwaterloo.ca,"GOLPTh7%5""_J",1
863,Jennifer4Martinez,Jennifer4Martinez@outlook.ca,"J,^Q'7,#Ffr'",1
864,Joseph4Martinez,Joseph4Martinez@gmail.com,'s)l<nYJt!=G,2
865,John1Harris,John1Harris@proton.me,tkMR=Nc>$8mg,1
866,Linda3Rodriguez,Linda3Rodriguez@gmail.com,zrf3AG>99M!r,2
867,Matthew3Hernandez,Matthew3Hernandez@uwaterloo.ca,",lF{&#[5qDJk",2
868,Charles3Rodriguez,Charles3Rodriguez@proton.me,9qyR-pr1d2:(,1
869,Jennifer5Lopez,Jennifer5Lopez@gmail.com,W|\S))oW/v2R,2
870,Lisa4Davis,Lisa4Davis@proton.me,Z!f3Op|gpx1u,1
871,Susan4Moore,Susan4Moore@outlook.ca,"):v""r#9&SBok",1
872,William1Thompson,William1Thompson@proton.me,<XR7~u}Y&pWH,1
873,Michael2Taylor,Michael2Taylor@proton.me,m/GJoaLat['P,2
874,John3Lee,John3Lee@yahoo.com,4U3x)(etyMZJ,1
875,Karen2Hernandez,Karen2Hernandez@uwaterloo.ca,re\]D>ACa-+D,2
876,Christopher3Hernandez,Christopher3Hernandez@proton.me,&rAhd!yKIiz8,2
877,Jennifer2Williams,Jennifer2Williams@proton.me,"MF,+V3*c*~Bs",2
878,Linda2Hernandez,Linda2Hernandez@outlook.ca,6o[Nxe3ab8r5,1
879,Mary1Jackson,Mary1Jackson@uwaterloo.ca,`Nfyp\8ha@8/,2
880,Sarah2Williams,Sarah2Williams@gmail.com,`)T\Nk!h%q:M,2
881,Mary3Martinez,Mary3Martinez@proton.me,a5MfVj9WUD'e,2
882,Lisa3Brown,Lisa3Brown@gmail.com,"x(eL+wN,kF""M",1
883,Joseph3Taylor,Joseph3Taylor@outlook.ca,i>8]69Ea4BR{,2
884,William5Miller,William5Miller@proton.me,.Ucz2c|^t(`j,1
885,Richard2White,Richard2White@proton.me,jE46TNIm5VD&,1
886,Sarah2Harris,Sarah2Harris@proton.me,>FvPf2_*|>lR,2
887,Susan4Rodriguez,Susan4Rodriguez@proton.me,cNlW;d(qL+CB,2
888,Robert5Perez,Robert5Perez@proton.me,[~ixsho<0fhn,1
889,Richard1Moore,Richard1Moore@yahoo.com,V2+1Zd15Iaj-,2
890,Nancy1Martinez,Nancy1Martinez@yahoo.com,aJ8leJSv4jNA,2
891,Thomas5White,Thomas5White@outlook.ca,"L`/veEC,(oU&",1
892,Mary2Jones,Mary2Jones@proton.me,"7""U]fH:!!~YK",2
893,Daniel2Garcia,Daniel2Garcia@outlook.ca,%Qz7JVWHC>;y,1
894,James2Harris,James2Harris@outlook.ca,gD5J?tOQn9Z6,2
895,David2Johnson,David2Johnson@proton.me,"A0u+6,`pmpNH",2
896,James3Martinez,James3Martinez@uwaterloo.ca,0ajd{0kK_o?N,2
897,Susan2Harris,Susan2Harris@proton.me,"Fu(i]NON-e""U",1
898,David3Johnson,David3Johnson@uwaterloo.ca,"&L!YfO7@,[$<",1
899,Joseph4Rodriguez,Joseph4Rodriguez@proton.me,hl-D#Qz6%X-_,1
900,Michael2Smith,Michael2Smith@proton.me,8B+bjD2D$Rjy,2
901,Christopher1Anderson,Christopher1Anderson@uwaterloo.ca,a}[HtvHXpZls,1
902,Richard4Thomas,Richard4Thomas@yahoo.com,[uZO-B'{d`3r,1
903,Jennifer1White,Jennifer1White@uwaterloo.ca,ZvzM@Tqy9?^i,2
904,Susan2Thomas,Susan2Thomas@outlook.ca,46{W8Z|5!|Z6,2
905,Matthew4Williams,Matthew4Williams@outlook.ca,rN~/]Z^|:w-X,1
906,Matthew3Taylor,Matthew3Taylor@proton.me,1b>1<L/}ddS%,2
907,David1Miller,David1Miller@outlook.ca,$~C0+DCO|`m0,2
908,Nancy1Martin,Nancy1Martin@yahoo.com,4_WMAtScbf^O,2
909,Jessica2Harris,Jessica2Harris@uwaterloo.ca,~>S/u<T%QVhd,2
910,Michael4Martinez,Michael4Martinez@uwaterloo.ca,"Gzp#p\A""i""IW",2
911,Richard3Smith,Richard3Smith@gmail.com,M!2Vu]G79k~;,2
912,James2Perez,James2Perez@gmail.com,;Ng}AnlVjeuX,1
913,Robert1Brown,Robert1Brown@proton.me,d=o.d\K*pC)K,1
914,William3Lee,William3Lee@outlook.ca,u+gz%48OF3/2,2
915,Matthew2Thompson,Matthew2Thompson@yahoo.com,"<w,kE5t@=m]O",2
916,Nancy5White,Nancy5White@proton.me,"hsB_""Xn6ZR!E",1
917,Susan2Gonzalez,Susan2Gonzalez@uwaterloo.ca,k])6jWn7-_#=,1
918,Mary2Harris,Mary2Harris@yahoo.com,e$WtQ'Fy/Y]U,2
919,Matthew4Garcia,Matthew4Garcia@outlook.ca,>E1-)r1eiLBP,1
920,Jessica3Miller,Jessica3Miller@outlook.ca,|B5f!@:uYD'#,1
921,Matthew4Taylor,Matthew4Taylor@outlook.ca,"7RrUr2j""jkL&",1
922,Nancy1Jackson,Nancy1Jackson@outlook.ca,M{&iR</}MRE7,1
923,Jessica1Brown,Jessica1Brown@outlook.ca,>GrBUWu\z7l5,1
924,Susan2Thompson,Susan2Thompson@gmail.com,)_]F`0dYxS}m,1
925,Matthew4Davis,Matthew4Davis@proton.me,"zE+Hqx`""dmr]",1
926,Joseph3White,Joseph3White@yahoo.com,>BO^'-gZ3^`x,2
927,Elizabeth3Martin,Elizabeth3Martin@gmail.com,!/PQPW(/#&mH,1
928,Richard6Jackson,Richard6Jackson@gmail.com,.a`$e])ssag@,1
929,James4Miller,James4Miller@outlook.ca,"E\hl?*""wlI^=",1
930,John2Perez,John2Perez@uwaterloo.ca,#j]4u)ug$njJ,2
931,Elizabeth4Perez,Elizabeth4Perez@outlook.ca,x]]RO*NGEoN5,1
932,Patricia2Martinez,Patricia2Martinez@gmail.com,LK;tVgCD=C]_,2
933,Joseph4Smith,Joseph4Smith@proton.me,"5U~cZx,""HD|V",1
934,John1Martin,John1Martin@gmail.com,\$v/d5|+?S*A,2
935,Michael3Smith,Michael3Smith@gmail.com,.Jbm4_\/_R.6,2
936,Karen3Taylor,Karen3Taylor@uwaterloo.ca,i^qVr+4d[EI),2
937,Linda4Moore,Linda4Moore@outlook.ca,:eyo(+]DsG_L,2
938,Nancy2Davis,Nancy2Davis@yahoo.com,dgT@1Ar0cKcY,1
939,Daniel2Perez,Daniel2Perez@yahoo.com,",(kbe@MBt)~n",2
940,Lisa4Moore,Lisa4Moore@yahoo.com,"qx""M%ryN'2E.",2
941,Jessica1Taylor,Jessica1Taylor@yahoo.com,(.1*F_a8}{'s,2
942,Christopher4Gonzalez,Christopher4Gonzalez@gmail.com,ek}%Psb;B:^M,1
943,Nancy2Brown,Nancy2Brown@gmail.com,lWw72D3\bj#B,1
944,Patricia2Gonzalez,Patricia2Gonzalez@gmail.com,"""Hurx\)ePe3P",1
945,Christopher3Taylor,Christopher3Taylor@yahoo.com,"SAawek@}%""2S",2
946,James5Miller,James5Miller@proton.me,"$U-""qfb$D[^Q",1
947,Patricia3Thomas,Patricia3Thomas@yahoo.com,X=_O5T?d*6;/,1
948,Susan2Lee,Susan2Lee@gmail.com,6k!SS2/v.Tol,1
949,Joseph3Johnson,Joseph3Johnson@uwaterloo.ca,UWSAVd`)kaDX,1
950,Thomas3Lee,Thomas3Lee@outlook.ca,s0w\y33G{r0Y,1
951,Thomas4Lee,Thomas4Lee@yahoo.com,PYHZpP!peJn>,2
952,Jennifer3Gonzalez,Jennifer3Gonzalez@uwaterloo.ca,FcPbhfm8\2S(,1
953,Karen3Wilson,Karen3Wilson@outlook.ca,"\,dXkv+bjZv]",1
954,Christopher1Harris,Christopher1Harris@gmail.com,=v[&-HX=~H&7,2
955,Thomas4Hernandez,Thomas4Hernandez@yahoo.com,qJb>x>F2sa+c,1
956,Joseph2Jones,Joseph2Jones@outlook.ca,n]F@mlnGFssh,2
957,Charles4Garcia,Charles4Garcia@proton.me,J?(&uK!WA-jm,2
958,John3Williams,John3Williams@proton.me,X<:Oe:Z4F>F%,1
959,Susan2Jackson,Susan2Jackson@yahoo.com,ux8/:IEX^3WG,2
960,Patricia2Garcia,Patricia2Garcia@proton.me,^blhb2B^0Hh;,2
961,Richard1Jones,Richard1Jones@yahoo.com,d_^Jrc37P=n\,1
962,Thomas2Jones,Thomas2Jones@yahoo.com,{r}e&?%a$H^*,1
963,Karen3Brown,Karen3Brown@proton.me,"m.'p2`U,p7|q",1
964,Christopher2Harris,Christopher2Harris@uwaterloo.ca,"5KTIEZ,+=+Ml",2
965,Michael4Perez,Michael4Perez@gmail.com,6WJt(>]qKOnP,2
966,William6Miller,William6Miller@gmail.com,V7aob<1XPq)A,2
967,Christopher3Lee,Christopher3Lee@uwaterloo.ca,Ak]JB+o!8SV=,2
968,David2Taylor,David2Taylor@proton.me,0]I|<^aYRJu8,1
969,John5Garcia,John5Garcia@yahoo.com,LtEw'J@>y7si,2
970,Nancy1Perez,Nancy1Perez@uwaterloo.ca,!l)hgu/5@UXS,2
971,Jennifer2Perez,Jennifer2Perez@gmail.com,^B{3L(AEbeP.,1
972,Susan1Martin,Susan1Martin@yahoo.com,>-vU;[%$fQpa,1
973,Robert2Davis,Robert2Davis@proton.me,4#vjslkl=WtH,2
974,Linda1Smith,Linda1Smith@uwaterloo.ca,"nV[*)N""1pGR4",2
975,Charles1Anderson,Charles1Anderson@proton.me,Z7|Ms>~z0PK:,1
976,Linda3Martin,Linda3Martin@proton.me,6M+(9'dRJ*:K,2
977,James2Jones,James2Jones@gmail.com,"iSM?Nj9""Jcb/",1
978,Richard1Hernandez,Richard1Hernandez@uwaterloo.ca,f0p_/HU?\J\D,2
979,Mary1Lopez,Mary1Lopez@gmail.com,"3cqb`S{,Qb\2",1
980,Daniel3Harris,Daniel3Harris@proton.me,:#O];tj&$-xb,2
981,Thomas1Harris,Thomas1Harris@yahoo.com,Gm/+L+(T#Biy,2
982,Barbara3Harris,Barbara3Harris@gmail.com,SHi)gYTb9G@P,1
983,Linda3Gonzalez,Linda3Gonzalez@gmail.com,sh<1BYkj36!o,1
984,Patricia2Lopez,Patricia2Lopez@outlook.ca,$0-J\l7y]_\Q,2
985,Jessica3Davis,Jessica3Davis@outlook.ca,m)AaCUR[u6E*,2
986,William2Thompson,William2Thompson@proton.me,t!CEc_GyF+R$,2
987,Robert2Miller,Robert2Miller@uwaterloo.ca,Vz7Jxoe;1KHm,1
988,Susan3Johnson,Susan3Johnson@proton.me,<.]!~5$aq/0b,2
989,Joseph1Martin,Joseph1Martin@outlook.ca,M|6E?%hn&=6),2
990,Elizabeth3Jackson,Elizabeth3Jackson@yahoo.com,wHH@akp1n_'T,1
991,Barbara3Jackson,Barbara3Jackson@gmail.com,IzB/5]y:6`5I,2
992,Nancy1Garcia,Nancy1Garcia@uwaterloo.ca,%K@p`C1gsRdG,1
993,William4Garcia,William4Garcia@outlook.ca,k1N)m<<pu[Q=,2
994,Jennifer4Garcia,Jennifer4Garcia@proton.me,>}'Gfs4~rQ[>,1
